City,Marital_Total_Pop,Never_Married,Married,Divorced,Widowed,Pct_Married,Pct_Divorced,Pct_Never_Married,Pct_Widowed,Ever_Married_Pop,Pct_Divorced_Ever_Married
İzmir,3701733,970187,2207233,290876,233437,0.5962701793997568,0.07857833074400558,0.26208994543906866,0.06306154441716894,2731546,0.10648768133503884
Kars,211018,71250,124392,3882,11494,0.5894852571818517,0.018396534892757964,0.33764892094513266,0.05446928698025761,139768,0.02777459790509988
Kastamonu,330949,75410,212568,12292,30679,0.6422983601702982,0.03714167439696146,0.22785988173404362,0.09270008369869678,255539,0.04810224662380302
Kayseri,1127629,300313,715719,48240,63357,0.6347114166095409,0.04278002782830168,0.2663225227446261,0.056186032817531296,827316,0.05830903790087463
Kırklareli,320106,78148,199214,16983,25761,0.6223376006697782,0.0530543007628723,0.2441316313970997,0.08047646717024985,241958,0.07018986766298284
Kırşehir,201845,53135,125639,8781,14290,0.6224528722534618,0.0435036785652357,0.2632465505709827,0.0707968986103198,148710,0.05904781117611459
Kocaeli,1640832,447345,1037635,75459,80393,0.632383449372026,0.04598825473905921,0.2726330300725486,0.04899526581636633,1193487,0.06322565725475016
Konya,1801628,473033,1153931,71861,102803,0.6404934870017562,0.03988670247132038,0.26255864140655005,0.05706116912037335,1328595,0.05408796510599543
Kütahya,481772,115517,309460,18512,38283,0.6423370390973323,0.03842481505774516,0.23977524638210607,0.07946289946281644,366255,0.05054401987686175
Malatya,589150,173858,360095,19846,35351,0.6112110667911398,0.03368581855215141,0.29509971993550027,0.06000339472120852,415292,0.047788062375388886
Manisa,1190365,276946,773479,55639,84301,0.6497830497368454,0.046741125621133015,0.2326563701049678,0.07081945453705377,913419,0.060912899775459016
Kahramanmaraş,833767,226675,538828,27326,40938,0.646257287707477,0.032774144335287914,0.2718685196223885,0.04910004833484655,607092,0.045011299770051326
Mardin,605289,226824,347838,8286,22341,0.5746643338967006,0.013689328568667199,0.3747366960245436,0.03690964151008857,378465,0.021893702191748247
Muğla,887189,220144,547215,69039,50791,0.6167964210557164,0.07781769160798883,0.24813653009674377,0.057249357239550984,667045,0.10349976388399583
Muş,273308,100207,160109,2472,10520,0.585818929559325,0.00904474073206785,0.36664495733750935,0.03849137237109781,173101,0.014280680065395348
Nevşehir,254507,63320,162264,11737,17186,0.637562031692645,0.04611660975926006,0.24879472863221835,0.06752662991587657,191187,0.061390157280568236
Niğde,295371,79409,185869,11639,18454,0.6292730159697465,0.03940468089284324,0.26884494415497795,0.062477358982432264,215962,0.053893740565469854
Ordu,640027,145058,421237,23469,50263,0.6581550465839723,0.03666876553645393,0.2266435634746659,0.07853262440490792,494969,0.047415090642040206
Rize,290364,82222,176014,9030,23098,0.6061839621991707,0.031098896557424476,0.2831687123748123,0.07954842886859252,208142,0.04338384372207435
Sakarya,877025,238779,545531,38502,54213,0.6220244576836464,0.04390068698155697,0.272260197827884,0.061814657506912576,638246,0.06032470238748069
Samsun,1121269,287046,708392,48486,77345,0.6317770312030387,0.04324207661141082,0.256001013137793,0.0689798790477575,834223,0.058121149860409026
Siirt,240611,95934,134008,2239,8430,0.5569487679283158,0.009305476474475398,0.39870995091662476,0.035035804680584016,144677,0.015475853107266532
Sinop,194398,44159,124109,8416,17714,0.638427350075618,0.043292626467350485,0.22715768680747744,0.091122336649554,150239,0.056017412256471354
Sivas,527924,148422,324649,17377,37476,0.614954046415772,0.03291572271766391,0.28114274024291375,0.07098749062365037,379502,0.045788954998919634
Tekirdağ,928984,231257,597713,48086,51928,0.6434050532624889,0.051761924855541104,0.24893539608863016,0.055897625793339824,697727,0.06891807254126614
Tokat,498904,124616,317245,16738,40305,0.6358838574154547,0.033549540592979814,0.24977951670060775,0.08078708529095778,374288,0.044719574231607745
Trabzon,671713,189171,416155,20138,46249,0.6195428702436904,0.029980065891236286,0.2816247415190714,0.06885232234600194,482542,0.0417331548341906
Tunceli,76747,23740,43503,4348,5156,0.5668364887226862,0.05665368027414752,0.30932805191082385,0.06718177909234237,53007,0.08202690210726885
Şanlıurfa,1376807,488428,821396,21720,45263,0.5965948749534249,0.01577563158816014,0.3547541521796446,0.03287534127877037,888379,0.024449024571719952
Uşak,310756,72638,199469,17495,21154,0.6418830207622701,0.05629818893279615,0.23374609018007697,0.0680727001248568,238118,0.07347197607908684
Van,778955,284668,457630,8457,28200,0.5874922171370618,0.010856853091642008,0.3654485817537598,0.036202348017536315,494287,0.017109493067792598
Yozgat,343281,87484,218085,12096,25616,0.6352958654862926,0.03523643895234516,0.2548466125419117,0.07462108301945054,255797,0.04728749750778938
Zonguldak,498785,126114,311093,24725,36853,0.6237015948755475,0.04957045620858687,0.25284240704912936,0.07388554186673617,372671,0.0663453823882191
Aksaray,336779,87426,215596,15185,18572,0.6401705569527791,0.04508891587658375,0.2595945709203959,0.055145956250241254,249353,0.060897602996555084
Bayburt,70329,24776,40020,1344,4189,0.569039798660581,0.01911018214392356,0.35228710773649563,0.05956291145899984,45553,0.02950409413210985
Karaman,209961,56300,130807,10017,12837,0.623006177337696,0.04770886021689742,0.26814503645915194,0.06113992598625459,153661,0.06518895490723085
Kırıkkale,236387,63379,144422,11708,16878,0.6109557632187895,0.04952895040759433,0.2681154208987804,0.07139986547483576,173008,0.06767317118283547
Batman,444843,175171,249410,5566,14696,0.5606697194291019,0.012512279613256813,0.39378162632659164,0.03303637463104961,269672,0.020639888457088612
Şırnak,378632,166693,198220,3372,10347,0.5235162374020157,0.008905744892138013,0.44025069196475736,0.027327325741088974,211939,0.015910238323291137
Bartın,175988,43753,110976,7636,13623,0.6305884492124463,0.04338932199922722,0.24861354183239767,0.07740868695592881,132235,0.057745680039323934
Ardahan,75194,21590,46143,1738,5723,0.6136526850546586,0.023113546293587254,0.28712397265739287,0.07610979599436125,53604,0.03242295351093202
Iğdır,153880,53746,88648,4478,7008,0.5760852612425267,0.029100597868468938,0.3492721601247725,0.04554198076423187,100134,0.044720075099366846
Yalova,246917,68576,148013,15368,14960,0.5994443476957844,0.062239537982398944,0.2777289534539947,0.06058716086782198,178341,0.0861719963440824
Karabük,216794,66147,126054,9069,15524,0.5814459809773334,0.041832338533354246,0.3051145326900191,0.07160714779929334,150647,0.0602003358845513
Kilis,113315,34456,69536,3152,6171,0.6136522084454838,0.027816264395711072,0.3040727176455015,0.054458809513303626,78859,0.03997007316856668
Osmaniye,421026,117420,266383,14624,22599,0.6326996432524357,0.034734196937956326,0.2788901398013424,0.053676020008265525,303606,0.04816769102059906
Düzce,329659,87679,205622,14944,21414,0.6237415025829721,0.045331691232455354,0.265968773793526,0.0649580323910465,241980,0.06175717001405075
Adana,1734859,501353,1044296,94040,95170,0.6019486309838437,0.05420613433137794,0.2889877505895292,0.05485748409524924,1233506,0.07623797533210215
Adıyaman,457552,139805,287229,9433,21085,0.6277515998181628,0.020616235968807916,0.30554997027660247,0.046082193936426895,317747,0.0296871410272953
Afyonkarahisar,591863,142831,385939,21407,41686,0.652074888952342,0.036168843127548096,0.24132442811934518,0.0704318398007647,449032,0.04767366245612785
Ağrı,342217,122051,202571,3593,14002,0.591937279562383,0.010499186188880155,0.35664797482299243,0.040915559425744485,220166,0.016319504373972366
Amasya,279048,67419,179074,9845,22710,0.6417318884206301,0.03528066855881425,0.24160359508041626,0.08138384794013934,211629,0.046520089401736055
Ankara,4644055,1305143,2836580,267983,234349,0.6107981063962421,0.05770452761649033,0.28103521599119735,0.050462149996070245,3338912,0.08026057590017346
Antalya,2140395,587691,1307007,148280,97417,0.6106382233185931,0.06927693252880894,0.2745712824034816,0.0455135617491164,1552704,0.09549791846997238
Artvin,142849,37992,88311,4085,12461,0.6182122380975715,0.02859663000791045,0.2659591596721013,0.08723197222241667,104857,0.038957818743622266
Aydın,938069,222937,587108,59192,68832,0.625868672773538,0.06309983593957375,0.2376552257882949,0.07337626549859338,715132,0.08277073323526286
Balıkesir,1055017,229550,676998,60460,88009,0.6416939253111561,0.05730713343955595,0.21757943236933622,0.0834195088799517,825467,0.0732433882880842
Bilecik,187159,49510,117284,7362,13003,0.6266543420300387,0.03933553823219829,0.26453443328934223,0.06947568644842086,137649,0.05348386112503541
Bingöl,210326,73022,124673,2912,9719,0.5927607618649144,0.013845173682759145,0.34718484638133185,0.046209218070994554,137304,0.021208413447532482
Bitlis,244522,87125,145708,2085,9604,0.5958891224511496,0.008526840120725333,0.3563074079223955,0.03927662950572955,157397,0.013246758197424347
Bolu,266432,70517,166628,10506,18781,0.6254053567139083,0.03943220033629594,0.26467166106173434,0.07049078188806149,195915,0.05362529668478677
Burdur,229711,57797,144887,9197,17830,0.6307360117713127,0.040037264214600084,0.25160745458423844,0.07761926942984881,171914,0.053497679072094184
Bursa,2530248,640608,1622844,117045,149751,0.6413774460052928,0.046258311438246366,0.25317992544604323,0.059184317110417634,1889640,0.06194036959420842
Çanakkale,472766,112220,297725,24793,38028,0.6297512934517288,0.05244243452363326,0.23736901553834244,0.08043725648629554,360546,0.0687651506326516
Çankırı,162288,38552,105273,5199,13264,0.6486801242236024,0.03203564034309376,0.2375529922113773,0.08173124322192646,123736,0.04201687463632249
Çorum,429025,94725,282814,16299,35187,0.6592016782238798,0.037990793077326494,0.22079132917662142,0.08201619952217237,334300,0.048755608734669456
Denizli,855246,204865,546253,48052,56076,0.638708628862339,0.05618500408069725,0.23953926706468082,0.06556709999228293,650381,0.07388284713114313
Diyarbakır,1233198,452438,716298,19892,44570,0.5808458982255891,0.016130418635125907,0.36688187947109874,0.03614180366818629,780760,0.025477739638301144
Edirne,354102,88809,218135,17160,29998,0.6160230667999615,0.04846061304369927,0.2508006167714387,0.08471570338490039,265293,0.0646831993305515
Elazığ,466025,142507,280938,14570,28010,0.602838903492302,0.03126441714500295,0.3057926076927204,0.060104071669974786,323518,0.04503613400181752
Erzincan,194862,59094,116047,6562,13159,0.5955342755385863,0.03367511367018711,0.303260769159713,0.06752984163151358,135768,0.04833244947262978
Erzurum,567971,186273,337495,10165,34038,0.5942116763003745,0.017897040517913767,0.3279621670824743,0.05992911609923746,381698,0.02663100147236821
Eskişehir,749285,202804,451898,43299,51284,0.6031056273647544,0.05778709035947603,0.2706633657420074,0.06844391653376218,546481,0.07923239783267853
Gaziantep,1490588,437781,944279,47765,60763,0.6334942988941277,0.032044401269834454,0.2936968498337569,0.04076445000228098,1052807,0.04536918922461572
Giresun,380775,95881,235859,15472,33563,0.6194182916420459,0.04063291970323682,0.25180487164335896,0.08814391701135842,284894,0.0543079180326718
Gümüşhane,120390,39654,69838,2808,8090,0.5800980147852812,0.023324196361824073,0.3293795165711438,0.06719827228175097,80736,0.034780023781212845
Hakkari,198924,90232,101751,1224,5717,0.5115069071605236,0.0061531036978946735,0.45360036999054915,0.028739619151032555,108692,0.01126117837559342
Hatay,1240263,357540,775238,45761,61724,0.6250593624094245,0.03689620669164524,0.28827756693539996,0.04976686396353031,882723,0.05184072466674144
Isparta,366341,97117,229609,14438,25177,0.6267630431756205,0.03941136809693701,0.2651000024567275,0.06872558627071498,269224,0.05362820550916709
Mersin,1491564,414451,910335,85455,81323,0.6103224534783623,0.057292211396896144,0.2778633702610146,0.054521964863726936,1077113,0.07933707976786095
İstanbul,12644129,4007324,7398322,686454,552029,0.5851191489741998,0.05429033506380709,0.3169315972654186,0.04365891869657451,8636805,0.07948008551773486
İzmir,3668723,953172,2206539,279279,229733,0.6014460617495515,0.07612430810393699,0.25981029366349,0.06261933648302148,2715551,0.10284432146551474
Kars,205414,68019,122510,3461,11424,0.5964053083042051,0.016848900269699242,0.33113127634922646,0.05561451507686915,137395,0.025190145201790456
Kastamonu,319934,73766,204808,11413,29947,0.64015703238793,0.035672982552651486,0.23056630430026193,0.09360368075915658,246168,0.04636264664781775
Kayseri,1115285,295203,712618,45272,62192,0.6389559619290136,0.040592314968819626,0.2646883980327898,0.05576332506937689,820082,0.055204235673993574
Kırklareli,313091,76183,195648,16009,25251,0.6248918046191043,0.05113209897441958,0.24332542296009788,0.0806506734463782,236908,0.06757475475712091
Kırşehir,198365,52571,123762,8000,14032,0.6239104680765256,0.0403296952587402,0.26502155118090387,0.07073828548383031,145794,0.05487194260394804
Kocaeli,1611987,435919,1026588,70889,78591,0.6368463269244727,0.04397616109807337,0.27042339671473775,0.04875411526271614,1176068,0.06027627654183262
Konya,1773482,465049,1140261,67225,100947,0.6429504218255386,0.037905656781405166,0.2622236932768418,0.05692022811621432,1308433,0.051378251694966424
Kütahya,484920,117410,311807,17728,37975,0.6430070939536419,0.036558607605378206,0.24212241194423822,0.07831188649674173,367510,0.04823814317977742
Malatya,635852,187667,389222,21421,37542,0.6121267213125067,0.03368865710888697,0.29514258034888624,0.05904204122972012,448185,0.04779499537021543
Manisa,1179152,273942,769181,52933,83096,0.6523170888909996,0.04489073503670434,0.23232119353569344,0.07047098253660257,905210,0.05847593376122668
Kahramanmaraş,869455,238234,562171,28247,40803,0.6465786038380364,0.03248816787527819,0.27400382998545064,0.04692939830123468,631221,0.04474977860369031
Mardin,587744,221173,337405,7377,21789,0.5740679615614962,0.012551382915010617,0.37630839276964123,0.03707226275385202,366571,0.020124341532745362
Muğla,868376,214630,538451,65865,49430,0.6200666531548545,0.07584848038177011,0.24716251946161572,0.056922347001759604,653746,0.10075013843296939
Muş,269865,99077,158281,2167,10340,0.5865191855186853,0.008029940896374113,0.36713541956163265,0.03831545402330795,170788,0.012688245075766448
Nevşehir,248558,61664,159030,10942,16922,0.6398104265402843,0.04402191842547816,0.2480869656176828,0.0680806894165547,186894,0.05854655580168438
Niğde,284457,76876,178896,10640,18045,0.6289034898068953,0.037404598937625017,0.2702552582639907,0.06343665299148905,207581,0.05125709963821352
Ordu,625703,143308,411504,21561,49330,0.6576666565447185,0.034458840695985156,0.22903518122815458,0.07883932153114177,482395,0.04469573689611211
Rize,283582,81371,171192,8378,22641,0.6036772432664979,0.029543483013731477,0.2869399327178735,0.07983934100189716,202211,0.04143196957633363
Sakarya,858020,233346,535894,35745,53035,0.6245705228316356,0.041659868068343396,0.27195869560150115,0.061810913498519846,624674,0.057221846915351045
Samsun,1107991,284832,701752,45211,76196,0.6333553250883807,0.04080448306890579,0.2570706801770051,0.06876951166570848,823159,0.05492377535810214
Siirt,223850,87616,126171,1849,8214,0.5636408309135582,0.008259995532722806,0.39140495867768593,0.036694214876033054,136234,0.013572236005696082
Sinop,186311,42252,119191,7661,17207,0.6397421515637831,0.0411194186065235,0.226782100895814,0.09235632893387938,144059,0.05317960002498976
Sivas,511456,144501,314226,16009,36720,0.6143754301445286,0.03130083526246637,0.2825287023712695,0.0717950322217356,366955,0.04362660271695439
Tekirdağ,904678,223409,585966,44878,50425,0.6477066978527166,0.04960660035946492,0.2469486380789629,0.05573806370885553,681269,0.06587412607941943
Tokat,487315,123253,309384,15296,39382,0.634874772990776,0.031388321722089406,0.252922647568821,0.08081425771831362,364062,0.0420148216512572
Trabzon,663296,187775,411223,18660,45638,0.6199690635854882,0.028132236588189887,0.2830938223658819,0.06880487746043998,475521,0.03924116915972165
Tunceli,72090,22365,40935,3852,4938,0.5678318768206408,0.05343320848938826,0.31023720349563044,0.06849771119434041,49725,0.07746606334841628
Şanlıurfa,1336219,472076,800491,19690,43962,0.5990717090536806,0.014735608459391761,0.35329238695154014,0.032900295535387536,864143,0.02278558062728044
